,set,artist,song,vox_type,start,stop,lyrics,spk_id,utt_id,mix_file,vox_file,sr
3866,test,Secretariat,Over The Top,a,0028,0034,JUST ABOUT TEN P M AGAIN STARTING THE SHOW,Secretaria-Over_The_T,Secretaria-Over_The_T-0003866,db/musdbhq_mono/test/Secretariat_-_Over_The_Top/mixture.wav,db/musdbhq_mono/test/Secretariat_-_Over_The_Top/vocals.wav,44100
3867,test,Secretariat,Over The Top,a,0034,0041,I PUT IN THE BLINDS IN THE GAME IS READY TO GO,Secretaria-Over_The_T,Secretaria-Over_The_T-0003867,db/musdbhq_mono/test/Secretariat_-_Over_The_Top/mixture.wav,db/musdbhq_mono/test/Secretariat_-_Over_The_Top/vocals.wav,44100
3868,test,Secretariat,Over The Top,a,0041,0048,AMERICAN AIRLINES THEY SAW ME RIGHT THROUGH,Secretaria-Over_The_T,Secretaria-Over_The_T-0003868,db/musdbhq_mono/test/Secretariat_-_Over_The_Top/mixture.wav,db/musdbhq_mono/test/Secretariat_-_Over_The_Top/vocals.wav,44100
3869,test,Secretariat,Over The Top,b,0048,0054,WHEN I GET 'EM I'M GONNA CHECK RAISE BACK TO YOU,Secretaria-Over_The_T,Secretaria-Over_The_T-0003869,db/musdbhq_mono/test/Secretariat_-_Over_The_Top/mixture.wav,db/musdbhq_mono/test/Secretariat_-_Over_The_Top/vocals.wav,44100
3870,test,Secretariat,Over The Top,b,0054,0058,SHUFFLE 'EM UP,Secretaria-Over_The_T,Secretaria-Over_The_T-0003870,db/musdbhq_mono/test/Secretariat_-_Over_The_Top/mixture.wav,db/musdbhq_mono/test/Secretariat_-_Over_The_Top/vocals.wav,44100
3871,test,Secretariat,Over The Top,b,0058,0068,DEAL THEM ON DOWN I'M GRINDING IT OUT TONIGHT I'M STANDING MY GROUND,Secretaria-Over_The_T,Secretaria-Over_The_T-0003871,db/musdbhq_mono/test/Secretariat_-_Over_The_Top/mixture.wav,db/musdbhq_mono/test/Secretariat_-_Over_The_Top/vocals.wav,44100
3872,test,Secretariat,Over The Top,d,0068,0075,<NO_VOX>,Secretaria-Over_The_T,Secretaria-Over_The_T-0003872,db/musdbhq_mono/test/Secretariat_-_Over_The_Top/mixture.wav,db/musdbhq_mono/test/Secretariat_-_Over_The_Top/vocals.wav,44100
3873,test,Secretariat,Over The Top,d,0075,0083,<NO_VOX>,Secretaria-Over_The_T,Secretaria-Over_The_T-0003873,db/musdbhq_mono/test/Secretariat_-_Over_The_Top/mixture.wav,db/musdbhq_mono/test/Secretariat_-_Over_The_Top/vocals.wav,44100
3874,test,Secretariat,Over The Top,a,0083,0090,AND ON THE NEXT TURN BULLET HESITATE,Secretaria-Over_The_T,Secretaria-Over_The_T-0003874,db/musdbhq_mono/test/Secretariat_-_Over_The_Top/mixture.wav,db/musdbhq_mono/test/Secretariat_-_Over_The_Top/vocals.wav,44100
3875,test,Secretariat,Over The Top,b,0090,0097,I'M FOLDING COWBOYS BUT ONE MARKED DOWN ME AND I'M DEAD,Secretaria-Over_The_T,Secretaria-Over_The_T-0003875,db/musdbhq_mono/test/Secretariat_-_Over_The_Top/mixture.wav,db/musdbhq_mono/test/Secretariat_-_Over_The_Top/vocals.wav,44100
3876,test,Secretariat,Over The Top,a,0097,0104,<UNK>,Secretaria-Over_The_T,Secretaria-Over_The_T-0003876,db/musdbhq_mono/test/Secretariat_-_Over_The_Top/mixture.wav,db/musdbhq_mono/test/Secretariat_-_Over_The_Top/vocals.wav,44100
3877,test,Secretariat,Over The Top,b,0104,0110,WHAT'S YOUR KICKER BOY LET'S COMPARE,Secretaria-Over_The_T,Secretaria-Over_The_T-0003877,db/musdbhq_mono/test/Secretariat_-_Over_The_Top/mixture.wav,db/musdbhq_mono/test/Secretariat_-_Over_The_Top/vocals.wav,44100
3878,test,Secretariat,Over The Top,b,0110,0114,SHUFFLE 'EM UP,Secretaria-Over_The_T,Secretaria-Over_The_T-0003878,db/musdbhq_mono/test/Secretariat_-_Over_The_Top/mixture.wav,db/musdbhq_mono/test/Secretariat_-_Over_The_Top/vocals.wav,44100
3879,test,Secretariat,Over The Top,b,0114,0124,DEAL THEM ON DOWN I'M GRINDING IT OUT TONIGHT I'M STANDING MY GROUND,Secretaria-Over_The_T,Secretaria-Over_The_T-0003879,db/musdbhq_mono/test/Secretariat_-_Over_The_Top/mixture.wav,db/musdbhq_mono/test/Secretariat_-_Over_The_Top/vocals.wav,44100
3880,test,Secretariat,Over The Top,d,0124,0130,<NO_VOX>,Secretaria-Over_The_T,Secretaria-Over_The_T-0003880,db/musdbhq_mono/test/Secretariat_-_Over_The_Top/mixture.wav,db/musdbhq_mono/test/Secretariat_-_Over_The_Top/vocals.wav,44100
3881,test,Secretariat,Over The Top,a,0130,0136,AM RIGHT ABOUT TO WIN,Secretaria-Over_The_T,Secretaria-Over_The_T-0003881,db/musdbhq_mono/test/Secretariat_-_Over_The_Top/mixture.wav,db/musdbhq_mono/test/Secretariat_-_Over_The_Top/vocals.wav,44100
3882,test,Secretariat,Over The Top,a,0136,0142,THE FLOP GIVES ME THE WHEEL,Secretaria-Over_The_T,Secretaria-Over_The_T-0003882,db/musdbhq_mono/test/Secretariat_-_Over_The_Top/mixture.wav,db/musdbhq_mono/test/Secretariat_-_Over_The_Top/vocals.wav,44100
3883,test,Secretariat,Over The Top,a,0142,0149,I'M HOLDING BOTH THE HIGH AND THE LOW,Secretaria-Over_The_T,Secretaria-Over_The_T-0003883,db/musdbhq_mono/test/Secretariat_-_Over_The_Top/mixture.wav,db/musdbhq_mono/test/Secretariat_-_Over_The_Top/vocals.wav,44100
3884,test,Secretariat,Over The Top,a,0149,0158,THIS POT BIG SLICK GAME GONNA STEAL,Secretaria-Over_The_T,Secretaria-Over_The_T-0003884,db/musdbhq_mono/test/Secretariat_-_Over_The_Top/mixture.wav,db/musdbhq_mono/test/Secretariat_-_Over_The_Top/vocals.wav,44100
3885,test,Secretariat,Over The Top,d,0158,0164,<NO_VOX>,Secretaria-Over_The_T,Secretaria-Over_The_T-0003885,db/musdbhq_mono/test/Secretariat_-_Over_The_Top/mixture.wav,db/musdbhq_mono/test/Secretariat_-_Over_The_Top/vocals.wav,44100
3886,test,Secretariat,Over The Top,d,0164,0171,<NO_VOX>,Secretaria-Over_The_T,Secretaria-Over_The_T-0003886,db/musdbhq_mono/test/Secretariat_-_Over_The_Top/mixture.wav,db/musdbhq_mono/test/Secretariat_-_Over_The_Top/vocals.wav,44100
3887,test,Secretariat,Over The Top,d,0171,0179,<NO_VOX>,Secretaria-Over_The_T,Secretaria-Over_The_T-0003887,db/musdbhq_mono/test/Secretariat_-_Over_The_Top/mixture.wav,db/musdbhq_mono/test/Secretariat_-_Over_The_Top/vocals.wav,44100
3888,test,Secretariat,Over The Top,d,0179,0186,<NO_VOX>,Secretaria-Over_The_T,Secretaria-Over_The_T-0003888,db/musdbhq_mono/test/Secretariat_-_Over_The_Top/mixture.wav,db/musdbhq_mono/test/Secretariat_-_Over_The_Top/vocals.wav,44100
3889,test,Secretariat,Over The Top,b,0186,0190,SHUFFLE 'EM UP,Secretaria-Over_The_T,Secretaria-Over_The_T-0003889,db/musdbhq_mono/test/Secretariat_-_Over_The_Top/mixture.wav,db/musdbhq_mono/test/Secretariat_-_Over_The_Top/vocals.wav,44100
3890,test,Secretariat,Over The Top,b,0190,0200,DEAL THEM ON DOWN I'M GRINDING IT OUT TONIGHT I'M STANDING MY GROUND,Secretaria-Over_The_T,Secretaria-Over_The_T-0003890,db/musdbhq_mono/test/Secretariat_-_Over_The_Top/mixture.wav,db/musdbhq_mono/test/Secretariat_-_Over_The_Top/vocals.wav,44100
3891,test,Secretariat,Over The Top,b,0200,0205,LISTEN UP SON,Secretaria-Over_The_T,Secretaria-Over_The_T-0003891,db/musdbhq_mono/test/Secretariat_-_Over_The_Top/mixture.wav,db/musdbhq_mono/test/Secretariat_-_Over_The_Top/vocals.wav,44100
3892,test,Secretariat,Over The Top,b,0205,0215,I'M GOING ALL IN CAUSE I GOT THE NUTS THERE AIN'T NO CHANCE IN HELL YOU'LL WIN,Secretaria-Over_The_T,Secretaria-Over_The_T-0003892,db/musdbhq_mono/test/Secretariat_-_Over_The_Top/mixture.wav,db/musdbhq_mono/test/Secretariat_-_Over_The_Top/vocals.wav,44100
3893,test,Secretariat,Over The Top,d,0215,0224,<NO_VOX>,Secretaria-Over_The_T,Secretaria-Over_The_T-0003893,db/musdbhq_mono/test/Secretariat_-_Over_The_Top/mixture.wav,db/musdbhq_mono/test/Secretariat_-_Over_The_Top/vocals.wav,44100
3894,test,Secretariat,Over The Top,d,0224,0230,<NO_VOX>,Secretaria-Over_The_T,Secretaria-Over_The_T-0003894,db/musdbhq_mono/test/Secretariat_-_Over_The_Top/mixture.wav,db/musdbhq_mono/test/Secretariat_-_Over_The_Top/vocals.wav,44100
3895,test,Secretariat,Over The Top,d,0230,0237,<NO_VOX>,Secretaria-Over_The_T,Secretaria-Over_The_T-0003895,db/musdbhq_mono/test/Secretariat_-_Over_The_Top/mixture.wav,db/musdbhq_mono/test/Secretariat_-_Over_The_Top/vocals.wav,44100
3896,test,Secretariat,Over The Top,d,0237,0247,<NO_VOX>,Secretaria-Over_The_T,Secretaria-Over_The_T-0003896,db/musdbhq_mono/test/Secretariat_-_Over_The_Top/mixture.wav,db/musdbhq_mono/test/Secretariat_-_Over_The_Top/vocals.wav,44100
3897,test,Side Effects Project,Sing With Me,a,0000,0007,WE KICK IT DIRTY THERE'S PARTY OVER HERE PARTY OVER THERE,Side_Effec-Sing_With_,Side_Effec-Sing_With_-0003897,db/musdbhq_mono/test/Side_Effects_Project_-_Sing_With_Me/mixture.wav,db/musdbhq_mono/test/Side_Effects_Project_-_Sing_With_Me/vocals.wav,44100
3898,test,Side Effects Project,Sing With Me,b,0007,0014,I GOT SOME NEWS IN THE MAIL TODAY REAL ACES IN THE GAME HEARD MY NAME AND COULDN'T PRONOUNCE IT SO I'M A SIT TIGHT AND STOP RAPPING,Side_Effec-Sing_With_,Side_Effec-Sing_With_-0003898,db/musdbhq_mono/test/Side_Effects_Project_-_Sing_With_Me/mixture.wav,db/musdbhq_mono/test/Side_Effects_Project_-_Sing_With_Me/vocals.wav,44100
3899,test,Side Effects Project,Sing With Me,b,0014,0018,GET A SUIT AND A TIE OR THEY'LL GET ME A MUZZLE I SOUND SO PISSED IT GOT'EM PUZZLED,Side_Effec-Sing_With_,Side_Effec-Sing_With_-0003899,db/musdbhq_mono/test/Side_Effects_Project_-_Sing_With_Me/mixture.wav,db/musdbhq_mono/test/Side_Effects_Project_-_Sing_With_Me/vocals.wav,44100
3900,test,Side Effects Project,Sing With Me,b,0018,0026,WHY I'D BE SO SERIOUS AND TALK ABOUT ISSUES IT'S TOO AMBITIOUS THEY DON'T WANNA HEAR IT SON SON FRAT BOYS AND RICH KIDS JUST WANNA HAVE FUN AND A SHOT AT SOME BITCHES NOBODY FLINCHES SO,Side_Effec-Sing_With_,Side_Effec-Sing_With_-0003900,db/musdbhq_mono/test/Side_Effects_Project_-_Sing_With_Me/mixture.wav,db/musdbhq_mono/test/Side_Effects_Project_-_Sing_With_Me/vocals.wav,44100
3901,test,Side Effects Project,Sing With Me,b,0026,0032,I ROLL UP THE BOULDER DROP IT ON THE SPIRITUAL SONS OF TRAVOLTA REGARDLESS EVER SINCE THEY HEARD THIS I KEEP IT HEARTLESS,Side_Effec-Sing_With_,Side_Effec-Sing_With_-0003901,db/musdbhq_mono/test/Side_Effects_Project_-_Sing_With_Me/mixture.wav,db/musdbhq_mono/test/Side_Effects_Project_-_Sing_With_Me/vocals.wav,44100
3902,test,Side Effects Project,Sing With Me,b,0032,0041,AH MY NAME IS ELVIS I THRUST MY PELVIS FIRST I GOT IT DEALT WITH THE AUDIENCE IN MEMPHIS AND FROM THE PROM KIDS TO THE HOUSEWIVES IN THEIR KITCHENS THEY'RE GONNA LOVE IT IF I SING,Side_Effec-Sing_With_,Side_Effec-Sing_With_-0003902,db/musdbhq_mono/test/Side_Effects_Project_-_Sing_With_Me/mixture.wav,db/musdbhq_mono/test/Side_Effects_Project_-_Sing_With_Me/vocals.wav,44100
3903,test,Side Effects Project,Sing With Me,c,0041,0050,<UNK>,Side_Effec-Sing_With_,Side_Effec-Sing_With_-0003903,db/musdbhq_mono/test/Side_Effects_Project_-_Sing_With_Me/mixture.wav,db/musdbhq_mono/test/Side_Effects_Project_-_Sing_With_Me/vocals.wav,44100
3904,test,Side Effects Project,Sing With Me,c,0050,0054,SING WITH ME MY BITCH C'MON MY BITCH C'MON MY BITCH,Side_Effec-Sing_With_,Side_Effec-Sing_With_-0003904,db/musdbhq_mono/test/Side_Effects_Project_-_Sing_With_Me/mixture.wav,db/musdbhq_mono/test/Side_Effects_Project_-_Sing_With_Me/vocals.wav,44100
3905,test,Side Effects Project,Sing With Me,a,0054,0058,SING WITH ME MY BITCH MY BITCH MY OH,Side_Effec-Sing_With_,Side_Effec-Sing_With_-0003905,db/musdbhq_mono/test/Side_Effects_Project_-_Sing_With_Me/mixture.wav,db/musdbhq_mono/test/Side_Effects_Project_-_Sing_With_Me/vocals.wav,44100
3906,test,Side Effects Project,Sing With Me,c,0058,0068,I GOT SOME NEWS IN THE MAIL TODAY I GOT NOMINATED MOST TALENTED FROM OVER THE ATLANTIC SO THEY'RE GONNA FLY ME OVER TO NEW YORK CITY BUT THERE WERE TALKS OF ME PLAYING IN L A I'VE NEVER BEEN THERE,Side_Effec-Sing_With_,Side_Effec-Sing_With_-0003906,db/musdbhq_mono/test/Side_Effects_Project_-_Sing_With_Me/mixture.wav,db/musdbhq_mono/test/Side_Effects_Project_-_Sing_With_Me/vocals.wav,44100
3907,test,Side Effects Project,Sing With Me,b,0068,0074,IT'S A SHAME I GOTTA MEET DOCTOR DRE STAR IN A LITTLE MOVIE WITH HALLE BERRY AND MY FUNNY ACCENT FOR A RELAXING,Side_Effec-Sing_With_,Side_Effec-Sing_With_-0003907,db/musdbhq_mono/test/Side_Effects_Project_-_Sing_With_Me/mixture.wav,db/musdbhq_mono/test/Side_Effects_Project_-_Sing_With_Me/vocals.wav,44100
3908,test,Side Effects Project,Sing With Me,b,0074,0080,PIECE OF ENTERTAINMENT THEY LOVE IT IN THE CLUBS SINCE IT CAME IN ALL THIS THOUGH I NEVER WAS INTO THE GAMING,Side_Effec-Sing_With_,Side_Effec-Sing_With_-0003908,db/musdbhq_mono/test/Side_Effects_Project_-_Sing_With_Me/mixture.wav,db/musdbhq_mono/test/Side_Effects_Project_-_Sing_With_Me/vocals.wav,44100
3909,test,Side Effects Project,Sing With Me,b,0080,0085,I WAS CROWNED KING OF DOUBLE MEANING CRANKY AND WITH A STUBBLE MY BRAIN STEAMING MY NAME'S NOT STEVEN YOU CAN,Side_Effec-Sing_With_,Side_Effec-Sing_With_-0003909,db/musdbhq_mono/test/Side_Effects_Project_-_Sing_With_Me/mixture.wav,db/musdbhq_mono/test/Side_Effects_Project_-_Sing_With_Me/vocals.wav,44100
3910,test,Side Effects Project,Sing With Me,b,0085,0090,<UNK>,Side_Effec-Sing_With_,Side_Effec-Sing_With_-0003910,db/musdbhq_mono/test/Side_Effects_Project_-_Sing_With_Me/mixture.wav,db/musdbhq_mono/test/Side_Effects_Project_-_Sing_With_Me/vocals.wav,44100
3911,test,Side Effects Project,Sing With Me,a,0090,0094,BLACK I SWITCH BACK TO A FADED BITCH SLAP SING WITH ME MY BITCH,Side_Effec-Sing_With_,Side_Effec-Sing_With_-0003911,db/musdbhq_mono/test/Side_Effects_Project_-_Sing_With_Me/mixture.wav,db/musdbhq_mono/test/Side_Effects_Project_-_Sing_With_Me/vocals.wav,44100
3912,test,Side Effects Project,Sing With Me,b,0094,0106,MY BITCH MY BITCH SING WITH ME MY BITCH MY BITCH MY BITCH SING WITH ME MY BITCH MY BITCH MY BITCH MY BITCH MY BITCH SING WITH ME MY,Side_Effec-Sing_With_,Side_Effec-Sing_With_-0003912,db/musdbhq_mono/test/Side_Effects_Project_-_Sing_With_Me/mixture.wav,db/musdbhq_mono/test/Side_Effects_Project_-_Sing_With_Me/vocals.wav,44100
3913,test,Side Effects Project,Sing With Me,c,0108,0115,OH I GOT SOME NEWS IN THE MAIL TODAY THEY SAY I GOTTA SOUND LIKE I AIN'T SAYING HIS NAME HE NEVER SAID MY NAME AND I DON'T MIND MATE,Side_Effec-Sing_With_,Side_Effec-Sing_With_-0003913,db/musdbhq_mono/test/Side_Effects_Project_-_Sing_With_Me/mixture.wav,db/musdbhq_mono/test/Side_Effects_Project_-_Sing_With_Me/vocals.wav,44100
3914,test,Side Effects Project,Sing With Me,b,0115,0123,I'M EQUALLY AS SICK BUT JUST MORE INHIBITED WASN'T BORN IN THE LAND OF THE BRAVE WITH THE BLOOD STAINS AND CUPCAKES AND THIRD DATES WHEN YOU GET TO THIRD BASE UM,Side_Effec-Sing_With_,Side_Effec-Sing_With_-0003914,db/musdbhq_mono/test/Side_Effects_Project_-_Sing_With_Me/mixture.wav,db/musdbhq_mono/test/Side_Effects_Project_-_Sing_With_Me/vocals.wav,44100
3915,test,Side Effects Project,Sing With Me,b,0123,0132,I MEAN FORNICATE AND DEMONSTRATE YOUR TEXTBOOK SEX LOOK OH YEAH YOU CAN FUCK BUT YOU CAN'T SAY YOU GOTTA SUCK TO GET TO BE FAMOUS AND THANK GOD AND MY PENIS,Side_Effec-Sing_With_,Side_Effec-Sing_With_-0003915,db/musdbhq_mono/test/Side_Effects_Project_-_Sing_With_Me/mixture.wav,db/musdbhq_mono/test/Side_Effects_Project_-_Sing_With_Me/vocals.wav,44100
3916,test,Side Effects Project,Sing With Me,b,0132,0141,I GOT PEANUTS FOR ALL TRACKS MASTERPIECES AND NO SUBPOENAS BY THE MAIL JUST A QUICK REMINDER MY SHIT AIN'T LEAVING THE BASEMENT I TRIED TO KEEP AWAY FROM THE DITCHES,Side_Effec-Sing_With_,Side_Effec-Sing_With_-0003916,db/musdbhq_mono/test/Side_Effects_Project_-_Sing_With_Me/mixture.wav,db/musdbhq_mono/test/Side_Effects_Project_-_Sing_With_Me/vocals.wav,44100
3917,test,Side Effects Project,Sing With Me,b,0141,0147,BUT THEY SAID I GOTTA SING WITH BITCHES SO SING WITH ME MY BITCH MY BITCH MY BITCH,Side_Effec-Sing_With_,Side_Effec-Sing_With_-0003917,db/musdbhq_mono/test/Side_Effects_Project_-_Sing_With_Me/mixture.wav,db/musdbhq_mono/test/Side_Effects_Project_-_Sing_With_Me/vocals.wav,44100
3918,test,Side Effects Project,Sing With Me,b,0147,0151,SING WITH ME MY BITCH MY BITCH MY BITCH,Side_Effec-Sing_With_,Side_Effec-Sing_With_-0003918,db/musdbhq_mono/test/Side_Effects_Project_-_Sing_With_Me/mixture.wav,db/musdbhq_mono/test/Side_Effects_Project_-_Sing_With_Me/vocals.wav,44100
3919,test,Side Effects Project,Sing With Me,c,0151,0155,<UNK>,Side_Effec-Sing_With_,Side_Effec-Sing_With_-0003919,db/musdbhq_mono/test/Side_Effects_Project_-_Sing_With_Me/mixture.wav,db/musdbhq_mono/test/Side_Effects_Project_-_Sing_With_Me/vocals.wav,44100
3920,test,Side Effects Project,Sing With Me,b,0155,0159,SING WITH ME MY BITCH MY BITCH MY OH,Side_Effec-Sing_With_,Side_Effec-Sing_With_-0003920,db/musdbhq_mono/test/Side_Effects_Project_-_Sing_With_Me/mixture.wav,db/musdbhq_mono/test/Side_Effects_Project_-_Sing_With_Me/vocals.wav,44100
3921,test,Side Effects Project,Sing With Me,c,0159,0169,OH AND SOMETHING'S BURNING IN THE TOASTER SERVING CAT FOOD IN A GLASS ON A COASTER TIPPING MICHAEL JACKSON WITH A BARBIE NOW THIS IS THE STORY OF HOW I WRECKS THE PARTY THANKS TO THE JURY,Side_Effec-Sing_With_,Side_Effec-Sing_With_-0003921,db/musdbhq_mono/test/Side_Effects_Project_-_Sing_With_Me/mixture.wav,db/musdbhq_mono/test/Side_Effects_Project_-_Sing_With_Me/vocals.wav,44100
3922,test,Side Effects Project,Sing With Me,b,0169,0178,FOR THE AWARD I NEVER WOULD HOPE FOR MORE THANKS RON FOR THE CIGAR ALL THOSE YEARS OF HARD WORK FOR THE PEOPLE IT WAS WORTH ALL THE TROUBLE THE ONE DOLLAR AND THE OPEN BAR AND WHAT WITH HAVING MY,Side_Effec-Sing_With_,Side_Effec-Sing_With_-0003922,db/musdbhq_mono/test/Side_Effects_Project_-_Sing_With_Me/mixture.wav,db/musdbhq_mono/test/Side_Effects_Project_-_Sing_With_Me/vocals.wav,44100
3923,test,Side Effects Project,Sing With Me,b,0178,0187,SOCKS BALLED NOW I'M TOP DOG ALL UP IN YOUR ROCK BOTTOM THE PIG POND CRUSH IT IN MY PALMS WITH THE VERY IMPORTANT FISHES AND ALL THE FLY BITCHES THEY TOLD ME THE BUSINESS WAS SEDATED,Side_Effec-Sing_With_,Side_Effec-Sing_With_-0003923,db/musdbhq_mono/test/Side_Effects_Project_-_Sing_With_Me/mixture.wav,db/musdbhq_mono/test/Side_Effects_Project_-_Sing_With_Me/vocals.wav,44100
3924,test,Side Effects Project,Sing With Me,b,0187,0195,THEY DON'T USE WORDS THAT ARE COMPLICATED I GOT A DEAL TO KEEP THEIR HEADS BANGING YOU KNOW THE DRILL SING IT SING IT SING WITH ME MY BITCH,Side_Effec-Sing_With_,Side_Effec-Sing_With_-0003924,db/musdbhq_mono/test/Side_Effects_Project_-_Sing_With_Me/mixture.wav,db/musdbhq_mono/test/Side_Effects_Project_-_Sing_With_Me/vocals.wav,44100
3925,test,Side Effects Project,Sing With Me,b,0195,0206,MY BITCH MY BITCH SING WITH ME MY BITCH MY BITCH MY BITCH SING WITH ME MY BITCH MY BITCH MY BITCH,Side_Effec-Sing_With_,Side_Effec-Sing_With_-0003925,db/musdbhq_mono/test/Side_Effects_Project_-_Sing_With_Me/mixture.wav,db/musdbhq_mono/test/Side_Effects_Project_-_Sing_With_Me/vocals.wav,44100
3926,test,Side Effects Project,Sing With Me,b,0206,0210,SING WITH ME MY BITCH MY BITCH MY OH OH,Side_Effec-Sing_With_,Side_Effec-Sing_With_-0003926,db/musdbhq_mono/test/Side_Effects_Project_-_Sing_With_Me/mixture.wav,db/musdbhq_mono/test/Side_Effects_Project_-_Sing_With_Me/vocals.wav,44100
3927,test,Side Effects Project,Sing With Me,c,0210,0216,<UNK>,Side_Effec-Sing_With_,Side_Effec-Sing_With_-0003927,db/musdbhq_mono/test/Side_Effects_Project_-_Sing_With_Me/mixture.wav,db/musdbhq_mono/test/Side_Effects_Project_-_Sing_With_Me/vocals.wav,44100
3928,test,Side Effects Project,Sing With Me,c,0216,0225,<UNK>,Side_Effec-Sing_With_,Side_Effec-Sing_With_-0003928,db/musdbhq_mono/test/Side_Effects_Project_-_Sing_With_Me/mixture.wav,db/musdbhq_mono/test/Side_Effects_Project_-_Sing_With_Me/vocals.wav,44100
3929,test,Side Effects Project,Sing With Me,b,0225,0232,OH OH SING WITH ME MY BITCH MY BITCH SING IT,Side_Effec-Sing_With_,Side_Effec-Sing_With_-0003929,db/musdbhq_mono/test/Side_Effects_Project_-_Sing_With_Me/mixture.wav,db/musdbhq_mono/test/Side_Effects_Project_-_Sing_With_Me/vocals.wav,44100
3930,test,Side Effects Project,Sing With Me,d,0232,0243,<NO_VOX>,Side_Effec-Sing_With_,Side_Effec-Sing_With_-0003930,db/musdbhq_mono/test/Side_Effects_Project_-_Sing_With_Me/mixture.wav,db/musdbhq_mono/test/Side_Effects_Project_-_Sing_With_Me/vocals.wav,44100
3931,test,Signe Jakobsen,What Have You Done To Me,d,0000,0010,<NO_VOX>,Signe_Jako-What_Have_,Signe_Jako-What_Have_-0003931,db/musdbhq_mono/test/Signe_Jakobsen_-_What_Have_You_Done_To_Me/mixture.wav,db/musdbhq_mono/test/Signe_Jakobsen_-_What_Have_You_Done_To_Me/vocals.wav,44100
3932,test,Signe Jakobsen,What Have You Done To Me,a,0010,0015,HOW TO DO IT BABY,Signe_Jako-What_Have_,Signe_Jako-What_Have_-0003932,db/musdbhq_mono/test/Signe_Jakobsen_-_What_Have_You_Done_To_Me/mixture.wav,db/musdbhq_mono/test/Signe_Jakobsen_-_What_Have_You_Done_To_Me/vocals.wav,44100
3933,test,Signe Jakobsen,What Have You Done To Me,a,0016,0026,BITTER ME WOULD SHAKE HER HEAD AT THE COUPLES SHE'D SEE NOW I'M PART OF ALL THAT PUBLIC KISSING YEAH YEAH,Signe_Jako-What_Have_,Signe_Jako-What_Have_-0003933,db/musdbhq_mono/test/Signe_Jakobsen_-_What_Have_You_Done_To_Me/mixture.wav,db/musdbhq_mono/test/Signe_Jakobsen_-_What_Have_You_Done_To_Me/vocals.wav,44100
3934,test,Signe Jakobsen,What Have You Done To Me,a,0026,0035,BITTER ME DIDN'T NEED A MAN TO FEEL COMPLETED YOU'VE CLUED ME IN TO WHAT WAS MISSING,Signe_Jako-What_Have_,Signe_Jako-What_Have_-0003934,db/musdbhq_mono/test/Signe_Jakobsen_-_What_Have_You_Done_To_Me/mixture.wav,db/musdbhq_mono/test/Signe_Jakobsen_-_What_Have_You_Done_To_Me/vocals.wav,44100
3935,test,Signe Jakobsen,What Have You Done To Me,a,0035,0045,YEAH BITTER ME WOULD THINK THESE FLOWERS WERE YOUR WAY OF SCHEMING YOU GOT ME LYING HERE BELIEVIN',Signe_Jako-What_Have_,Signe_Jako-What_Have_-0003935,db/musdbhq_mono/test/Signe_Jakobsen_-_What_Have_You_Done_To_Me/mixture.wav,db/musdbhq_mono/test/Signe_Jakobsen_-_What_Have_You_Done_To_Me/vocals.wav,44100
3936,test,Signe Jakobsen,What Have You Done To Me,a,0045,0052,IT'S LIKE I'VE TURNED INSIDE OUT THIS ISN'T WHAT I'M ABOUT NO OH,Signe_Jako-What_Have_,Signe_Jako-What_Have_-0003936,db/musdbhq_mono/test/Signe_Jakobsen_-_What_Have_You_Done_To_Me/mixture.wav,db/musdbhq_mono/test/Signe_Jakobsen_-_What_Have_You_Done_To_Me/vocals.wav,44100
3937,test,Signe Jakobsen,What Have You Done To Me,b,0052,0061,WHAT HAVE YOU DONE TO ME I'M UNRECOGNIZABLE WHAT HAVE YOU DONE TO ME I'M UNCYNICAL,Signe_Jako-What_Have_,Signe_Jako-What_Have_-0003937,db/musdbhq_mono/test/Signe_Jakobsen_-_What_Have_You_Done_To_Me/mixture.wav,db/musdbhq_mono/test/Signe_Jakobsen_-_What_Have_You_Done_To_Me/vocals.wav,44100
3938,test,Signe Jakobsen,What Have You Done To Me,c,0061,0070,A FOOLISH GIRL WHAT HAVE YOU DONE I'M THIS UNJADED MIRACLE HOW TO GET TO ME,Signe_Jako-What_Have_,Signe_Jako-What_Have_-0003938,db/musdbhq_mono/test/Signe_Jakobsen_-_What_Have_You_Done_To_Me/mixture.wav,db/musdbhq_mono/test/Signe_Jakobsen_-_What_Have_You_Done_To_Me/vocals.wav,44100
3939,test,Signe Jakobsen,What Have You Done To Me,a,0070,0078,HOW TO DO IT BABY HOW TO DO IT BABY,Signe_Jako-What_Have_,Signe_Jako-What_Have_-0003939,db/musdbhq_mono/test/Signe_Jakobsen_-_What_Have_You_Done_To_Me/mixture.wav,db/musdbhq_mono/test/Signe_Jakobsen_-_What_Have_You_Done_To_Me/vocals.wav,44100
3940,test,Signe Jakobsen,What Have You Done To Me,a,0078,0087,BITTER ME WOULD QUESTION EVERY WORD YOU'D DARE TO SPEAK BUT YA GOT ME THINKING YOU'RE THE ANSWER,Signe_Jako-What_Have_,Signe_Jako-What_Have_-0003940,db/musdbhq_mono/test/Signe_Jakobsen_-_What_Have_You_Done_To_Me/mixture.wav,db/musdbhq_mono/test/Signe_Jakobsen_-_What_Have_You_Done_To_Me/vocals.wav,44100
