,set,artist,song,lyrics,start,stop,spk_id,utt_id,mix_file,vox_file,sr
15781,train,5,46,HAND ON MY HEART AND YOU'RE ON MY MIND MY BABY LOVES ME BUT MY LOVE FOR YOU I CANNOT HIDE IT'S TRUE,0002.07,0015.87,mashups_05-part_0046,mashups_05-part_0046-0015781,db/mashups_mono/train/5_46/mixture.wav,db/mashups_mono/train/5_46/vocals.wav,44100
15782,train,5,46,GOT A HEART FOR TWO,0015.87,0022.15,mashups_05-part_0046,mashups_05-part_0046-0015782,db/mashups_mono/train/5_46/mixture.wav,db/mashups_mono/train/5_46/vocals.wav,44100
15783,train,5,46,IT'S BAD ENOUGH WHEN ONE HAS GOT A HOLD ON YOU BUT TWO FOR TWO THESE TWO HAVE GOT ME SINGING THE BLUES,0022.15,0034.64,mashups_05-part_0046,mashups_05-part_0046-0015783,db/mashups_mono/train/5_46/mixture.wav,db/mashups_mono/train/5_46/vocals.wav,44100
15784,train,10,51,<NO_VOX>,0000.33,0007.36,mashups_10-part_0051,mashups_10-part_0051-0015784,db/mashups_mono/train/10_51/mixture.wav,db/mashups_mono/train/10_51/vocals.wav,44100
15785,train,10,51,<NO_VOX>,0007.36,0011.75,mashups_10-part_0051,mashups_10-part_0051-0015785,db/mashups_mono/train/10_51/mixture.wav,db/mashups_mono/train/10_51/vocals.wav,44100
15786,train,10,51,WHEN THE FIRE BURNS OUT AND MY HANDS FEEL NUMB,0011.75,0017.90,mashups_10-part_0051,mashups_10-part_0051-0015786,db/mashups_mono/train/10_51/mixture.wav,db/mashups_mono/train/10_51/vocals.wav,44100
15787,train,10,51,CAUSE OF SENSE OF SPACE AND TIME WE'RE ALL STILL YOUNG,0017.90,0023.17,mashups_10-part_0051,mashups_10-part_0051-0015787,db/mashups_mono/train/10_51/mixture.wav,db/mashups_mono/train/10_51/vocals.wav,44100
15788,train,10,51,WE LEVEL UP THE SILENCE IT'S NOT AS HARD AS IT SOUNDS,0023.17,0030.19,mashups_10-part_0051,mashups_10-part_0051-0015788,db/mashups_mono/train/10_51/mixture.wav,db/mashups_mono/train/10_51/vocals.wav,44100
15789,train,10,51,A PICTURE PERFECT FAMILY YEAH DOUBT IS NEVER AROUND,0030.19,0035.47,mashups_10-part_0051,mashups_10-part_0051-0015789,db/mashups_mono/train/10_51/mixture.wav,db/mashups_mono/train/10_51/vocals.wav,44100
15790,train,10,51,A DOUBT IS NEVER AROUND,0035.47,0041.61,mashups_10-part_0051,mashups_10-part_0051-0015790,db/mashups_mono/train/10_51/mixture.wav,db/mashups_mono/train/10_51/vocals.wav,44100
15791,train,10,51,<NO_VOX>,0041.61,0050.40,mashups_10-part_0051,mashups_10-part_0051-0015791,db/mashups_mono/train/10_51/mixture.wav,db/mashups_mono/train/10_51/vocals.wav,44100
15792,train,10,51,I STAND MY GROUND I'LL TAKE A BELL IF THE YEARS STAND STILL WON'T PUT ME IN MY PLACE,0050.40,0058.30,mashups_10-part_0051,mashups_10-part_0051-0015792,db/mashups_mono/train/10_51/mixture.wav,db/mashups_mono/train/10_51/vocals.wav,44100
15793,train,10,51,DID YOU REALLY THINK A CHANGE OF PACE WOULD CHANGE THIS FACE OR CHANGE THIS PLACE,0058.30,0064.45,mashups_10-part_0051,mashups_10-part_0051-0015793,db/mashups_mono/train/10_51/mixture.wav,db/mashups_mono/train/10_51/vocals.wav,44100
15794,train,10,51,<NO_VOX>,0064.45,0070.60,mashups_10-part_0051,mashups_10-part_0051-0015794,db/mashups_mono/train/10_51/mixture.wav,db/mashups_mono/train/10_51/vocals.wav,44100
15795,train,10,51,<NO_VOX>,0070.60,0074.99,mashups_10-part_0051,mashups_10-part_0051-0015795,db/mashups_mono/train/10_51/mixture.wav,db/mashups_mono/train/10_51/vocals.wav,44100
15796,train,10,51,<NO_VOX>,0074.99,0080.26,mashups_10-part_0051,mashups_10-part_0051-0015796,db/mashups_mono/train/10_51/mixture.wav,db/mashups_mono/train/10_51/vocals.wav,44100
15797,train,10,51,<NO_VOX>,0080.26,0086.41,mashups_10-part_0051,mashups_10-part_0051-0015797,db/mashups_mono/train/10_51/mixture.wav,db/mashups_mono/train/10_51/vocals.wav,44100
15798,train,10,51,WHEN THE WATER RUNS DRY AND I SEE YOUR FACE,0086.41,0093.44,mashups_10-part_0051,mashups_10-part_0051-0015798,db/mashups_mono/train/10_51/mixture.wav,db/mashups_mono/train/10_51/vocals.wav,44100
15799,train,10,51,YOUR BURNS COVER THE SMIRK NO ONE SAW WAS SO OUT OF PLACE,0093.44,0099.59,mashups_10-part_0051,mashups_10-part_0051-0015799,db/mashups_mono/train/10_51/mixture.wav,db/mashups_mono/train/10_51/vocals.wav,44100
15800,train,10,51,I MASK THE SMELL OF SMOKE EYE I COVER UP MY EARS,0099.59,0104.86,mashups_10-part_0051,mashups_10-part_0051-0015800,db/mashups_mono/train/10_51/mixture.wav,db/mashups_mono/train/10_51/vocals.wav,44100
15801,train,10,51,TO ONLY HEAR MY BREATHING I WANNA HEAR MY BREATHING,0104.86,0111.88,mashups_10-part_0051,mashups_10-part_0051-0015801,db/mashups_mono/train/10_51/mixture.wav,db/mashups_mono/train/10_51/vocals.wav,44100
15802,train,10,51,<NO_VOX>,0111.88,0118.03,mashups_10-part_0051,mashups_10-part_0051-0015802,db/mashups_mono/train/10_51/mixture.wav,db/mashups_mono/train/10_51/vocals.wav,44100
15803,train,10,51,<NO_VOX>,0118.03,0125.94,mashups_10-part_0051,mashups_10-part_0051-0015803,db/mashups_mono/train/10_51/mixture.wav,db/mashups_mono/train/10_51/vocals.wav,44100
15804,train,10,51,I STAND MY GROUND I'LL TAKE A BELL IF,0125.94,0129.45,mashups_10-part_0051,mashups_10-part_0051-0015804,db/mashups_mono/train/10_51/mixture.wav,db/mashups_mono/train/10_51/vocals.wav,44100
15805,train,10,51,THE YEARS STAND STILL WON'T PUT ME IN MY PLACE DID YOU REALLY THINK A CHANGE OF PACE WOULD CHANGE THIS FACE OR CHANGE THIS PLACE,0129.45,0139.11,mashups_10-part_0051,mashups_10-part_0051-0015805,db/mashups_mono/train/10_51/mixture.wav,db/mashups_mono/train/10_51/vocals.wav,44100
15806,train,10,51,<NO_VOX>,0139.11,0145.26,mashups_10-part_0051,mashups_10-part_0051-0015806,db/mashups_mono/train/10_51/mixture.wav,db/mashups_mono/train/10_51/vocals.wav,44100
15807,train,10,51,<NO_VOX>,0145.26,0150.53,mashups_10-part_0051,mashups_10-part_0051-0015807,db/mashups_mono/train/10_51/mixture.wav,db/mashups_mono/train/10_51/vocals.wav,44100
15808,train,10,51,<NO_VOX>,0150.53,0155.80,mashups_10-part_0051,mashups_10-part_0051-0015808,db/mashups_mono/train/10_51/mixture.wav,db/mashups_mono/train/10_51/vocals.wav,44100
15809,train,10,51,YOU NEVER CHANGE YEAH YOU JUST STAY THE SAME,0155.80,0161.95,mashups_10-part_0051,mashups_10-part_0051-0015809,db/mashups_mono/train/10_51/mixture.wav,db/mashups_mono/train/10_51/vocals.wav,44100
15810,train,10,51,YOU NEVER CHANGE YEAH YOU JUST STAY,0161.95,0167.22,mashups_10-part_0051,mashups_10-part_0051-0015810,db/mashups_mono/train/10_51/mixture.wav,db/mashups_mono/train/10_51/vocals.wav,44100
15811,train,8,40,<NO_VOX>,0000.00,0013.06,mashups_08-part_0040,mashups_08-part_0040-0015811,db/mashups_mono/train/8_40/mixture.wav,db/mashups_mono/train/8_40/vocals.wav,44100
15812,train,8,40,<NO_VOX>,0013.06,0026.11,mashups_08-part_0040,mashups_08-part_0040-0015812,db/mashups_mono/train/8_40/mixture.wav,db/mashups_mono/train/8_40/vocals.wav,44100
15813,train,8,40,<NO_VOX>,0026.11,0031.33,mashups_08-part_0040,mashups_08-part_0040-0015813,db/mashups_mono/train/8_40/mixture.wav,db/mashups_mono/train/8_40/vocals.wav,44100
15814,train,8,40,WHEN I WAS A CHILD,0031.33,0043.08,mashups_08-part_0040,mashups_08-part_0040-0015814,db/mashups_mono/train/8_40/mixture.wav,db/mashups_mono/train/8_40/vocals.wav,44100
15815,train,8,40,THE WIND BLEW MY NAME THROUGH THE TREES THE SUN PAINTED PORTRAITS OF ME IN THE SKY,0043.08,0054.83,mashups_08-part_0040,mashups_08-part_0040-0015815,db/mashups_mono/train/8_40/mixture.wav,db/mashups_mono/train/8_40/vocals.wav,44100
15816,train,8,40,WHEN I WAS A CHILD THE ANIMALS THEY SMILED AT ME THE,0054.83,0063.97,mashups_08-part_0040,mashups_08-part_0040-0015816,db/mashups_mono/train/8_40/mixture.wav,db/mashups_mono/train/8_40/vocals.wav,44100
15817,train,8,40,ME THE DAZES HELD MY SECRETS AND DREAMS IN A LINE WHEN,0063.97,0071.81,mashups_08-part_0040,mashups_08-part_0040-0015817,db/mashups_mono/train/8_40/mixture.wav,db/mashups_mono/train/8_40/vocals.wav,44100
15818,train,8,40,WHEN I WAS A CHILD,0071.81,0077.03,mashups_08-part_0040,mashups_08-part_0040-0015818,db/mashups_mono/train/8_40/mixture.wav,db/mashups_mono/train/8_40/vocals.wav,44100
15819,train,6,83,<NO_VOX>,0000.00,0009.21,mashups_06-part_0083,mashups_06-part_0083-0015819,db/mashups_mono/train/6_83/mixture.wav,db/mashups_mono/train/6_83/vocals.wav,44100
15820,train,6,83,<NO_VOX>,0009.21,0016.58,mashups_06-part_0083,mashups_06-part_0083-0015820,db/mashups_mono/train/6_83/mixture.wav,db/mashups_mono/train/6_83/vocals.wav,44100
15821,train,6,83,MY OLDEST FRIEND UNDER GROUND TRAIN,0016.58,0023.03,mashups_06-part_0083,mashups_06-part_0083-0015821,db/mashups_mono/train/6_83/mixture.wav,db/mashups_mono/train/6_83/vocals.wav,44100
15822,train,6,83,THE HORROR REPEATS A SLOW REFRAIN,0023.03,0027.63,mashups_06-part_0083,mashups_06-part_0083-0015822,db/mashups_mono/train/6_83/mixture.wav,db/mashups_mono/train/6_83/vocals.wav,44100
15823,train,6,83,A SLOW REFRAIN,0027.63,0032.24,mashups_06-part_0083,mashups_06-part_0083-0015823,db/mashups_mono/train/6_83/mixture.wav,db/mashups_mono/train/6_83/vocals.wav,44100
15824,train,6,83,AND YOU ARE SEEN A DULL DISEASE,0032.24,0038.68,mashups_06-part_0083,mashups_06-part_0083-0015824,db/mashups_mono/train/6_83/mixture.wav,db/mashups_mono/train/6_83/vocals.wav,44100
15825,train,6,83,CREEPING UP ON ME ON ME ON ME ON ME,0038.68,0047.89,mashups_06-part_0083,mashups_06-part_0083-0015825,db/mashups_mono/train/6_83/mixture.wav,db/mashups_mono/train/6_83/vocals.wav,44100
15826,train,6,83,SOMEBODY SCREAM,0047.89,0051.58,mashups_06-part_0083,mashups_06-part_0083-0015826,db/mashups_mono/train/6_83/mixture.wav,db/mashups_mono/train/6_83/vocals.wav,44100
15827,train,6,83,SOMEBODY SCREAM,0051.58,0057.11,mashups_06-part_0083,mashups_06-part_0083-0015827,db/mashups_mono/train/6_83/mixture.wav,db/mashups_mono/train/6_83/vocals.wav,44100
15828,train,6,83,PLEASE,0057.11,0062.63,mashups_06-part_0083,mashups_06-part_0083-0015828,db/mashups_mono/train/6_83/mixture.wav,db/mashups_mono/train/6_83/vocals.wav,44100
15829,train,6,83,I'VE BEEN HERE FOR SO LONG THE RAVENS ROOSTING ARE GONE,0062.63,0069.08,mashups_06-part_0083,mashups_06-part_0083-0015829,db/mashups_mono/train/6_83/mixture.wav,db/mashups_mono/train/6_83/vocals.wav,44100
15830,train,6,83,BEEN HANGING AROUND FOR HUNDREDS OF YEARS I'VE BEEN HERE,0069.08,0074.61,mashups_06-part_0083,mashups_06-part_0083-0015830,db/mashups_mono/train/6_83/mixture.wav,db/mashups_mono/train/6_83/vocals.wav,44100
15831,train,6,83,SO LONG THE RAVENS ROOSTING ARE GONE I'VE BEEN HANGING AROUND FOR HUNDREDS OF YEARS,0074.61,0083.82,mashups_06-part_0083,mashups_06-part_0083-0015831,db/mashups_mono/train/6_83/mixture.wav,db/mashups_mono/train/6_83/vocals.wav,44100
15832,train,6,83,<NO_VOX>,0083.82,0091.18,mashups_06-part_0083,mashups_06-part_0083-0015832,db/mashups_mono/train/6_83/mixture.wav,db/mashups_mono/train/6_83/vocals.wav,44100
15833,train,6,83,<NO_VOX>,0091.18,0095.79,mashups_06-part_0083,mashups_06-part_0083-0015833,db/mashups_mono/train/6_83/mixture.wav,db/mashups_mono/train/6_83/vocals.wav,44100
15834,train,6,83,LONELY NIGHTS THE LANDSCAPE BREATHES,0095.79,0102.24,mashups_06-part_0083,mashups_06-part_0083-0015834,db/mashups_mono/train/6_83/mixture.wav,db/mashups_mono/train/6_83/vocals.wav,44100
15835,train,6,83,WADING THROUGH A SEA OF LEAVES A SEA OF LEAVES,0102.24,0111.45,mashups_06-part_0083,mashups_06-part_0083-0015835,db/mashups_mono/train/6_83/mixture.wav,db/mashups_mono/train/6_83/vocals.wav,44100
15836,train,6,83,<UNK>,0111.45,0117.89,mashups_06-part_0083,mashups_06-part_0083-0015836,db/mashups_mono/train/6_83/mixture.wav,db/mashups_mono/train/6_83/vocals.wav,44100
15837,train,6,83,NOW HUMANS TELL YOU TO STOP THE PEACE THEY STOP THE PEACE,0117.89,0127.11,mashups_06-part_0083,mashups_06-part_0083-0015837,db/mashups_mono/train/6_83/mixture.wav,db/mashups_mono/train/6_83/vocals.wav,44100
15838,train,6,83,AND SOMEBODY SCREAM,0127.11,0131.71,mashups_06-part_0083,mashups_06-part_0083-0015838,db/mashups_mono/train/6_83/mixture.wav,db/mashups_mono/train/6_83/vocals.wav,44100
15839,train,6,83,SOMEBODY SCREAM,0131.71,0137.24,mashups_06-part_0083,mashups_06-part_0083-0015839,db/mashups_mono/train/6_83/mixture.wav,db/mashups_mono/train/6_83/vocals.wav,44100
15840,train,6,83,SOMEBODY SCREAM SCREAM SCREAM SCREAM OH,0137.24,0141.84,mashups_06-part_0083,mashups_06-part_0083-0015840,db/mashups_mono/train/6_83/mixture.wav,db/mashups_mono/train/6_83/vocals.wav,44100
15841,train,6,83,OH PLEASE I'VE BEEN HERE,0141.84,0145.53,mashups_06-part_0083,mashups_06-part_0083-0015841,db/mashups_mono/train/6_83/mixture.wav,db/mashups_mono/train/6_83/vocals.wav,44100
15842,train,6,83,FOR SO LONG THE RAVENS ROOSTING ARE GONE BEEN HANGING AROUND,0145.53,0151.97,mashups_06-part_0083,mashups_06-part_0083-0015842,db/mashups_mono/train/6_83/mixture.wav,db/mashups_mono/train/6_83/vocals.wav,44100
15843,train,6,83,FOR HUNDREDS OF YEARS I'VE BEEN HERE FOR SO LONG THE RAVENS ROOSTING ARE GONE I'VE,0151.97,0159.34,mashups_06-part_0083,mashups_06-part_0083-0015843,db/mashups_mono/train/6_83/mixture.wav,db/mashups_mono/train/6_83/vocals.wav,44100
15844,train,6,83,GONE I'VE BEEN HANGING AROUND FOR HUNDREDS OF YEARS,0159.34,0163.95,mashups_06-part_0083,mashups_06-part_0083-0015844,db/mashups_mono/train/6_83/mixture.wav,db/mashups_mono/train/6_83/vocals.wav,44100
15845,train,6,83,FOR HUNDREDS OF YEARS,0163.95,0166.71,mashups_06-part_0083,mashups_06-part_0083-0015845,db/mashups_mono/train/6_83/mixture.wav,db/mashups_mono/train/6_83/vocals.wav,44100
15846,train,6,83,FOR HUNDREDS OF,0166.71,0174.28,mashups_06-part_0083,mashups_06-part_0083-0015846,db/mashups_mono/train/6_83/mixture.wav,db/mashups_mono/train/6_83/vocals.wav,44100
15847,train,2,60,I THINK YOU'RE RIGHT I DO,0002.74,0010.01,mashups_02-part_0060,mashups_02-part_0060-0015847,db/mashups_mono/train/2_60/mixture.wav,db/mashups_mono/train/2_60/vocals.wav,44100
15848,train,2,60,ONLY FEEL US OR YOU,0010.01,0019.10,mashups_02-part_0060,mashups_02-part_0060-0015848,db/mashups_mono/train/2_60/mixture.wav,db/mashups_mono/train/2_60/vocals.wav,44100
15849,train,2,60,I KNOW THE REASONS WHY,0019.10,0023.64,mashups_02-part_0060,mashups_02-part_0060-0015849,db/mashups_mono/train/2_60/mixture.wav,db/mashups_mono/train/2_60/vocals.wav,44100
15850,train,2,60,YOU CRAVE MORE,0023.64,0028.19,mashups_02-part_0060,mashups_02-part_0060-0015850,db/mashups_mono/train/2_60/mixture.wav,db/mashups_mono/train/2_60/vocals.wav,44100
15851,train,2,60,HARDER THAN ONE,0028.19,0033.64,mashups_02-part_0060,mashups_02-part_0060-0015851,db/mashups_mono/train/2_60/mixture.wav,db/mashups_mono/train/2_60/vocals.wav,44100
15852,train,2,60,YOU COME UP WITH NONE LITTLE DID I THINK,0033.64,0041.83,mashups_02-part_0060,mashups_02-part_0060-0015852,db/mashups_mono/train/2_60/mixture.wav,db/mashups_mono/train/2_60/vocals.wav,44100
15853,train,2,60,NIGHT OWL RED NIGHT PROMISE,0041.83,0049.10,mashups_02-part_0060,mashups_02-part_0060-0015853,db/mashups_mono/train/2_60/mixture.wav,db/mashups_mono/train/2_60/vocals.wav,44100
15854,train,2,60,SLASHES OF LOVE,0049.10,0055.46,mashups_02-part_0060,mashups_02-part_0060-0015854,db/mashups_mono/train/2_60/mixture.wav,db/mashups_mono/train/2_60/vocals.wav,44100
15855,train,2,60,OH OH,0055.46,0060.01,mashups_02-part_0060,mashups_02-part_0060-0015855,db/mashups_mono/train/2_60/mixture.wav,db/mashups_mono/train/2_60/vocals.wav,44100
15856,train,2,60,OH OH OH OH OH OH OH OH,0060.01,0069.10,mashups_02-part_0060,mashups_02-part_0060-0015856,db/mashups_mono/train/2_60/mixture.wav,db/mashups_mono/train/2_60/vocals.wav,44100
15857,train,2,60,OH OH,0069.10,0075.46,mashups_02-part_0060,mashups_02-part_0060-0015857,db/mashups_mono/train/2_60/mixture.wav,db/mashups_mono/train/2_60/vocals.wav,44100
15858,train,2,60,OH OH OH OH OH OH OH OH,0075.46,0083.64,mashups_02-part_0060,mashups_02-part_0060-0015858,db/mashups_mono/train/2_60/mixture.wav,db/mashups_mono/train/2_60/vocals.wav,44100
15859,train,2,60,AH AH OH,0083.64,0092.74,mashups_02-part_0060,mashups_02-part_0060-0015859,db/mashups_mono/train/2_60/mixture.wav,db/mashups_mono/train/2_60/vocals.wav,44100
15860,train,2,60,<NO_VOX>,0092.74,0098.19,mashups_02-part_0060,mashups_02-part_0060-0015860,db/mashups_mono/train/2_60/mixture.wav,db/mashups_mono/train/2_60/vocals.wav,44100
15861,train,2,60,<NO_VOX>,0098.19,0105.46,mashups_02-part_0060,mashups_02-part_0060-0015861,db/mashups_mono/train/2_60/mixture.wav,db/mashups_mono/train/2_60/vocals.wav,44100
15862,train,2,60,<NO_VOX>,0105.46,0114.55,mashups_02-part_0060,mashups_02-part_0060-0015862,db/mashups_mono/train/2_60/mixture.wav,db/mashups_mono/train/2_60/vocals.wav,44100
15863,train,2,60,<NO_VOX>,0114.55,0122.74,mashups_02-part_0060,mashups_02-part_0060-0015863,db/mashups_mono/train/2_60/mixture.wav,db/mashups_mono/train/2_60/vocals.wav,44100
15864,train,2,60,GRANT THOSE STAIRS WE SEE YOU AND THEM,0122.74,0130.01,mashups_02-part_0060,mashups_02-part_0060-0015864,db/mashups_mono/train/2_60/mixture.wav,db/mashups_mono/train/2_60/vocals.wav,44100
15865,train,2,60,IT'S ALL LOST AND FOUND BURRY ME IN THE GROUND HAVE NO THOUGHTS,0130.01,0139.10,mashups_02-part_0060,mashups_02-part_0060-0015865,db/mashups_mono/train/2_60/mixture.wav,db/mashups_mono/train/2_60/vocals.wav,44100
15866,train,2,60,DON'T YOU KNOW IT'S ALL PASSAGES,0139.10,0146.37,mashups_02-part_0060,mashups_02-part_0060-0015866,db/mashups_mono/train/2_60/mixture.wav,db/mashups_mono/train/2_60/vocals.wav,44100
15867,train,14,14,<NO_VOX>,0001.66,0009.69,mashups_14-part_0014,mashups_14-part_0014-0015867,db/mashups_mono/train/14_14/mixture.wav,db/mashups_mono/train/14_14/vocals.wav,44100
15868,train,14,14,<NO_VOX>,0009.69,0016.11,mashups_14-part_0014,mashups_14-part_0014-0015868,db/mashups_mono/train/14_14/mixture.wav,db/mashups_mono/train/14_14/vocals.wav,44100
15869,train,14,14,MY OLDEST FRIEND UNDER GROUND TRAIN,0016.11,0021.73,mashups_14-part_0014,mashups_14-part_0014-0015869,db/mashups_mono/train/14_14/mixture.wav,db/mashups_mono/train/14_14/vocals.wav,44100
15870,train,14,14,THE HORROR REPEATS A SLOW REFRAIN,0021.73,0025.74,mashups_14-part_0014,mashups_14-part_0014-0015870,db/mashups_mono/train/14_14/mixture.wav,db/mashups_mono/train/14_14/vocals.wav,44100
15871,train,14,14,A SLOW REFRAIN,0025.74,0029.75,mashups_14-part_0014,mashups_14-part_0014-0015871,db/mashups_mono/train/14_14/mixture.wav,db/mashups_mono/train/14_14/vocals.wav,44100
15872,train,14,14,AND YOU ARE SEEN A DULL DISEASE,0029.75,0035.37,mashups_14-part_0014,mashups_14-part_0014-0015872,db/mashups_mono/train/14_14/mixture.wav,db/mashups_mono/train/14_14/vocals.wav,44100
15873,train,14,14,CREEPING UP ON ME ON ME ON ME ON ME,0035.37,0043.40,mashups_14-part_0014,mashups_14-part_0014-0015873,db/mashups_mono/train/14_14/mixture.wav,db/mashups_mono/train/14_14/vocals.wav,44100
15874,train,14,14,SOMEBODY SCREAM,0043.40,0046.61,mashups_14-part_0014,mashups_14-part_0014-0015874,db/mashups_mono/train/14_14/mixture.wav,db/mashups_mono/train/14_14/vocals.wav,44100
15875,train,14,14,SOMEBODY SCREAM,0046.61,0051.42,mashups_14-part_0014,mashups_14-part_0014-0015875,db/mashups_mono/train/14_14/mixture.wav,db/mashups_mono/train/14_14/vocals.wav,44100
15876,train,14,14,PLEASE,0051.42,0056.24,mashups_14-part_0014,mashups_14-part_0014-0015876,db/mashups_mono/train/14_14/mixture.wav,db/mashups_mono/train/14_14/vocals.wav,44100
15877,train,14,14,I'VE BEEN HERE FOR SO LONG THE RAVENS ROOSTING ARE GONE,0056.24,0061.86,mashups_14-part_0014,mashups_14-part_0014-0015877,db/mashups_mono/train/14_14/mixture.wav,db/mashups_mono/train/14_14/vocals.wav,44100
15878,train,14,14,BEEN HANGING AROUND FOR HUNDREDS OF YEARS I'VE BEEN HERE,0061.86,0066.67,mashups_14-part_0014,mashups_14-part_0014-0015878,db/mashups_mono/train/14_14/mixture.wav,db/mashups_mono/train/14_14/vocals.wav,44100
15879,train,14,14,SO LONG THE RAVENS ROOSTING ARE GONE I'VE BEEN HANGING AROUND FOR HUNDREDS OF YEARS,0066.67,0074.70,mashups_14-part_0014,mashups_14-part_0014-0015879,db/mashups_mono/train/14_14/mixture.wav,db/mashups_mono/train/14_14/vocals.wav,44100
15880,train,14,14,<NO_VOX>,0074.70,0081.12,mashups_14-part_0014,mashups_14-part_0014-0015880,db/mashups_mono/train/14_14/mixture.wav,db/mashups_mono/train/14_14/vocals.wav,44100
15881,train,14,14,<NO_VOX>,0081.12,0085.13,mashups_14-part_0014,mashups_14-part_0014-0015881,db/mashups_mono/train/14_14/mixture.wav,db/mashups_mono/train/14_14/vocals.wav,44100
15882,train,14,14,LONELY NIGHTS THE LANDSCAPE BREATHES,0085.13,0090.75,mashups_14-part_0014,mashups_14-part_0014-0015882,db/mashups_mono/train/14_14/mixture.wav,db/mashups_mono/train/14_14/vocals.wav,44100
15883,train,14,14,WADING THROUGH A SEA OF LEAVES A SEA OF LEAVES,0090.75,0098.78,mashups_14-part_0014,mashups_14-part_0014-0015883,db/mashups_mono/train/14_14/mixture.wav,db/mashups_mono/train/14_14/vocals.wav,44100
15884,train,14,14,<UNK>,0098.78,0104.40,mashups_14-part_0014,mashups_14-part_0014-0015884,db/mashups_mono/train/14_14/mixture.wav,db/mashups_mono/train/14_14/vocals.wav,44100
15885,train,14,14,NOW HUMANS TELL YOU TO STOP THE PEACE THEY STOP THE PEACE,0104.40,0112.42,mashups_14-part_0014,mashups_14-part_0014-0015885,db/mashups_mono/train/14_14/mixture.wav,db/mashups_mono/train/14_14/vocals.wav,44100
15886,train,14,14,AND SOMEBODY SCREAM,0112.42,0116.44,mashups_14-part_0014,mashups_14-part_0014-0015886,db/mashups_mono/train/14_14/mixture.wav,db/mashups_mono/train/14_14/vocals.wav,44100
15887,train,14,14,SOMEBODY SCREAM,0116.44,0121.25,mashups_14-part_0014,mashups_14-part_0014-0015887,db/mashups_mono/train/14_14/mixture.wav,db/mashups_mono/train/14_14/vocals.wav,44100
15888,train,14,14,SOMEBODY SCREAM SCREAM SCREAM SCREAM OH,0121.25,0125.27,mashups_14-part_0014,mashups_14-part_0014-0015888,db/mashups_mono/train/14_14/mixture.wav,db/mashups_mono/train/14_14/vocals.wav,44100
15889,train,14,14,OH PLEASE I'VE BEEN HERE,0125.27,0128.48,mashups_14-part_0014,mashups_14-part_0014-0015889,db/mashups_mono/train/14_14/mixture.wav,db/mashups_mono/train/14_14/vocals.wav,44100
15890,train,14,14,FOR SO LONG THE RAVENS ROOSTING ARE GONE BEEN HANGING AROUND,0128.48,0134.09,mashups_14-part_0014,mashups_14-part_0014-0015890,db/mashups_mono/train/14_14/mixture.wav,db/mashups_mono/train/14_14/vocals.wav,44100
15891,train,14,14,FOR HUNDREDS OF YEARS I'VE BEEN HERE FOR SO LONG THE RAVENS ROOSTING ARE GONE I'VE,0134.09,0140.52,mashups_14-part_0014,mashups_14-part_0014-0015891,db/mashups_mono/train/14_14/mixture.wav,db/mashups_mono/train/14_14/vocals.wav,44100
15892,train,14,14,GONE I'VE BEEN HANGING AROUND FOR HUNDREDS OF YEARS,0140.52,0144.53,mashups_14-part_0014,mashups_14-part_0014-0015892,db/mashups_mono/train/14_14/mixture.wav,db/mashups_mono/train/14_14/vocals.wav,44100
15893,train,14,14,FOR HUNDREDS OF YEARS,0144.53,0146.94,mashups_14-part_0014,mashups_14-part_0014-0015893,db/mashups_mono/train/14_14/mixture.wav,db/mashups_mono/train/14_14/vocals.wav,44100
15894,train,14,14,FOR HUNDREDS OF,0146.94,0153.53,mashups_14-part_0014,mashups_14-part_0014-0015894,db/mashups_mono/train/14_14/mixture.wav,db/mashups_mono/train/14_14/vocals.wav,44100
15895,train,6,72,WOKE UP TODAY SO MUCH TO SAY,0000.93,0005.93,mashups_06-part_0072,mashups_06-part_0072-0015895,db/mashups_mono/train/6_72/mixture.wav,db/mashups_mono/train/6_72/vocals.wav,44100
15896,train,6,72,BERRIED ON A FEELING'S HIDING AND REVEALING WHAT,0005.93,0010.93,mashups_06-part_0072,mashups_06-part_0072-0015896,db/mashups_mono/train/6_72/mixture.wav,db/mashups_mono/train/6_72/vocals.wav,44100
15897,train,6,72,WOULD ANY FIGURE MY HEART'S GOTTEN BIGGER,0010.93,0014.93,mashups_06-part_0072,mashups_06-part_0072-0015897,db/mashups_mono/train/6_72/mixture.wav,db/mashups_mono/train/6_72/vocals.wav,44100
15898,train,6,72,IT CAN BE A CHALLENGE CARVING OUT THE BALANCE,0014.93,0018.93,mashups_06-part_0072,mashups_06-part_0072-0015898,db/mashups_mono/train/6_72/mixture.wav,db/mashups_mono/train/6_72/vocals.wav,44100
15899,train,6,72,LOOK AT ME YOU CAN SEE,0018.93,0023.93,mashups_06-part_0072,mashups_06-part_0072-0015899,db/mashups_mono/train/6_72/mixture.wav,db/mashups_mono/train/6_72/vocals.wav,44100
15900,train,6,72,WHAT I NEED IT'S NOT THERE I KNOW WHY I MUST TRY,0023.93,0032.93,mashups_06-part_0072,mashups_06-part_0072-0015900,db/mashups_mono/train/6_72/mixture.wav,db/mashups_mono/train/6_72/vocals.wav,44100
15901,train,13,24,<NO_VOX>,0000.00,0010.00,mashups_13-part_0024,mashups_13-part_0024-0015901,db/mashups_mono/train/13_24/mixture.wav,db/mashups_mono/train/13_24/vocals.wav,44100
